competition,score,team,benchmark
playground-series-s4e1,0.90142,tdoh86,mle_bench
playground-series-s4e1,0.90116,Grand Lee,mle_bench
playground-series-s4e1,0.90114,Nataliia Limanska,mle_bench
playground-series-s4e1,0.90113,Shahab Hasan,mle_bench
playground-series-s4e1,0.90111,Ivan Guschin,mle_bench
playground-series-s4e1,0.90106,The Churn Busters,mle_bench
playground-series-s4e1,0.90104,Qqwetidx,mle_bench
playground-series-s4e1,0.90102,YangAoTian,mle_bench
playground-series-s4e1,0.90101,ITASps,mle_bench
playground-series-s4e2,0.91157,shyjin,mle_bench
playground-series-s4e2,0.91139,tdoh86,mle_bench
playground-series-s4e2,0.91139,brightmind19,mle_bench
playground-series-s4e2,0.91139,Kirderf,mle_bench
playground-series-s4e2,0.91130,Faisal Alsrheed,mle_bench
playground-series-s4e2,0.91103,Nirmal Falzoni,mle_bench
playground-series-s4e2,0.91094,Hideaki Ogasawara,mle_bench
playground-series-s4e2,0.91094,Spiritmilk,mle_bench
playground-series-s4e2,0.91085,Takumo Enomoto,mle_bench
playground-series-s4e2,0.91085,Kuldeep Rathore,mle_bench
playground-series-s4e2,0.91085,Mikhail Shestakov,mle_bench
playground-series-s4e2,0.91085,Famiyu Naodo,mle_bench
playground-series-s4e2,0.91085,overwhelmer,mle_bench
playground-series-s4e2,0.91085,LuminousC,mle_bench
playground-series-s4e2,0.91076,Ismael Dias,mle_bench
playground-series-s4e2,0.91076,yg zhang,mle_bench
playground-series-s4e2,0.91076,mbrosseau,mle_bench
playground-series-s4e2,0.91076,Pitiwet,mle_bench
playground-series-s4e2,0.91076,Sam,mle_bench
playground-series-s4e2,0.91067,Khemkaran Sevta,mle_bench
playground-series-s4e3,0.88977,kailai,mle_bench
playground-series-s4e3,0.88939,Moonlit,mle_bench
playground-series-s4e3,0.88936,Samvel Kocharyan,mle_bench
playground-series-s4e3,0.88936,Mert Bayraktar,mle_bench
playground-series-s4e3,0.88935,ankur garg,mle_bench
playground-series-s4e3,0.88928,Optimistix,mle_bench
playground-series-s4e3,0.88928,huzhonglei,mle_bench
playground-series-s4e3,0.88921,Modeling Crew,mle_bench
playground-series-s4e3,0.88921,Ashi Ranka,mle_bench
playground-series-s4e3,0.88919,sayem01k,mle_bench
playground-series-s4e3,0.88916,William Guesdon,mle_bench
playground-series-s4e3,0.88916,Khalid LEMOUDEN,mle_bench
playground-series-s4e3,0.88916,bredbred,mle_bench
playground-series-s4e3,0.88916,Pushkar K.G,mle_bench
playground-series-s4e3,0.88914,Natalia Ogneva,mle_bench
playground-series-s4e3,0.88914,Yonathan Levy,mle_bench
playground-series-s4e3,0.88914,Augustine Williams223,mle_bench
playground-series-s4e3,0.88914,tdoh86,mle_bench
playground-series-s4e3,0.88914,Choco,mle_bench
playground-series-s4e3,0.88914,Katie,mle_bench
playground-series-s4e4,0.14374,Johannes Heller,mle_bench
playground-series-s4e4,0.14411,Lennart Purucker,mle_bench
playground-series-s4e4,0.14412,LuminousC,mle_bench
playground-series-s4e4,0.14417,Bertan Pank,mle_bench
playground-series-s4e4,0.14417,Minato Namikaze,mle_bench
playground-series-s4e4,0.14420,Trupolog Helper,mle_bench
playground-series-s4e4,0.14422,llorenzo,mle_bench
playground-series-s4e4,0.14427,EISLab_hwlee,mle_bench
playground-series-s4e4,0.14428,Optimistix,mle_bench
playground-series-s4e4,0.14429,aitooo5050,mle_bench
playground-series-s4e4,0.14429,HRA_abalone_dslanders2,mle_bench
playground-series-s4e4,0.14429,dongyunjiinyu,mle_bench
playground-series-s4e4,0.14429,Evseev Sergey,mle_bench
playground-series-s4e4,0.14429,Manojt642,mle_bench
playground-series-s4e4,0.14429,Ricardo Moya,mle_bench
playground-series-s4e4,0.14429,麦门永存,mle_bench
playground-series-s4e4,0.14429,Eishkaran Singh,mle_bench
playground-series-s4e4,0.14429,seu407,mle_bench
playground-series-s4e4,0.14429,wyhbigtree,mle_bench
playground-series-s4e4,0.14429,Sujith K Mandala,mle_bench
playground-series-s4e5,0.86905,aldparis,mle_bench
playground-series-s4e5,0.86902,Peaky Blenders,mle_bench
playground-series-s4e5,0.86902,Tilii,mle_bench
playground-series-s4e5,0.86902,.,mle_bench
playground-series-s4e5,0.86901,Grindr,mle_bench
playground-series-s4e5,0.86901,Vardan Adibekyan,mle_bench
playground-series-s4e5,0.86901,Optimistix,mle_bench
playground-series-s4e5,0.86900,Swaggle😎,mle_bench
playground-series-s4e5,0.86900,Team AutoML Grandmasters,mle_bench
playground-series-s4e5,0.86900,Tuwaiq Storm,mle_bench
playground-series-s4e5,0.86900,sun9sun9,mle_bench
playground-series-s4e5,0.86900,Mart Preusse,mle_bench
playground-series-s4e5,0.86899,George Papachristou,mle_bench
playground-series-s4e5,0.86899,Matteo Barucco,mle_bench
playground-series-s4e5,0.86899,Kuldeep Rathore,mle_bench
playground-series-s4e5,0.86899,Thiago Lima Santos,mle_bench
playground-series-s4e5,0.86899,OMID BAGHCHEH SARAEI,mle_bench
playground-series-s4e5,0.86899,Yeshua T,mle_bench
playground-series-s4e5,0.86899,PRASHANT SHUKLA91,mle_bench
playground-series-s4e5,0.86899,huli12,mle_bench
playground-series-s4e6,0.84035,ayushokaay,mle_bench
playground-series-s4e6,0.83964,FURGAL HACHAI MAJHI,mle_bench
playground-series-s4e6,0.83950,kailai,mle_bench
playground-series-s4e6,0.83942,OMID BAGHCHEH SARAEI,mle_bench
playground-series-s4e6,0.83932,Levon Ar,mle_bench
playground-series-s4e6,0.83932,Matt OP,mle_bench
playground-series-s4e6,0.83930,rıza temizel,mle_bench
playground-series-s4e6,0.83927,Gerald Pascua,mle_bench
playground-series-s4e6,0.83908,Faisal Alsrheed,mle_bench
playground-series-s4e6,0.83905,lash_fire,mle_bench
playground-series-s4e6,0.83903,John Doe,mle_bench
playground-series-s4e6,0.83901,Lin Jianhang,mle_bench
playground-series-s4e6,0.83893,vin631,mle_bench
playground-series-s4e6,0.83891,Ujjwal Pandey,mle_bench
playground-series-s4e6,0.83883,KantaHayashi0819,mle_bench
playground-series-s4e6,0.83878,Ivan Stabile,mle_bench
playground-series-s4e6,0.83876,Mart Preusse,mle_bench
playground-series-s4e6,0.83869,ArunL,mle_bench
playground-series-s4e6,0.83864,Seiya Mitsumori,mle_bench
playground-series-s4e6,0.83864,Fabien Roduit,mle_bench
playground-series-s4e7,0.89754,Cross Sellers,mle_bench
playground-series-s4e7,0.89753,Ujjwal Pandey,mle_bench
playground-series-s4e7,0.89748,Tilii,mle_bench
playground-series-s4e7,0.89744,Optimistix,mle_bench
playground-series-s4e7,0.89741,Ivan Mitriakhin,mle_bench
playground-series-s4e7,0.89741,Mahdi Ravaghi,mle_bench
playground-series-s4e7,0.89736,Polovinkin Nikita,mle_bench
playground-series-s4e7,0.89715,Technology Management BIU,mle_bench
playground-series-s4e7,0.89715,Oscar Aguilar,mle_bench
playground-series-s4e7,0.89709,LuckyParams,mle_bench
playground-series-s4e7,0.89709,Mart Preusse,mle_bench
playground-series-s4e7,0.89703,Sujal Neupane,mle_bench
playground-series-s4e7,0.89702,Robert Hatch,mle_bench
playground-series-s4e7,0.89702,Vardan Adibekyan,mle_bench
playground-series-s4e7,0.89701,Ngo Gia Lam,mle_bench
playground-series-s4e7,0.89701,Don Mani,mle_bench
playground-series-s4e7,0.89701,Evan,mle_bench
playground-series-s4e7,0.89701,Fedi Lansari,mle_bench
playground-series-s4e7,0.89701,Team8_DSLanders,mle_bench
playground-series-s4e7,0.89701,LuminousC,mle_bench
playground-series-s4e8,0.98514,Optimistix,mle_bench
playground-series-s4e8,0.98511,Sujal Neupane,mle_bench
playground-series-s4e8,0.98510,AutoML Grandmasters,mle_bench
playground-series-s4e8,0.98509,Elephant In The Shroom 🍄,mle_bench
playground-series-s4e8,0.98508,nathankim0917,mle_bench
playground-series-s4e8,0.98508,Tilii,mle_bench
playground-series-s4e8,0.98508,GMLB_korea_mapo_03,mle_bench
playground-series-s4e8,0.98507,Jack Lee,mle_bench
playground-series-s4e8,0.98507,GMLB_Fire Coral,mle_bench
playground-series-s4e8,0.98506,Mahdi Ravaghi,mle_bench
playground-series-s4e8,0.98506,Robert Hatch,mle_bench
playground-series-s4e8,0.98506,Stephen Murphy,mle_bench
playground-series-s4e8,0.98505,Team MLB,mle_bench
playground-series-s4e8,0.98505,Aaron Cheung123,mle_bench
playground-series-s4e8,0.98505,JoeyKims,mle_bench
playground-series-s4e8,0.98505,ma 127,mle_bench
playground-series-s4e8,0.98505,Gaggle,mle_bench
playground-series-s4e8,0.98504,Herman Chau,mle_bench
playground-series-s4e8,0.98504,Oscar Aguilar,mle_bench
playground-series-s4e8,0.98504,Super Mario!,mle_bench
playground-series-s4e9,62917.05988,Mart Preusse,mle_bench
playground-series-s4e9,62945.91714,Gerlando Re,mle_bench
playground-series-s4e9,62958.13747,Optimistix,mle_bench
playground-series-s4e9,62968.84670,Tilii,mle_bench
playground-series-s4e9,63004.26217,AutoML Grandmasters,mle_bench
playground-series-s4e9,63009.74373,July_Ju,mle_bench
playground-series-s4e9,63009.85281,Ivan Plotnikov,mle_bench
playground-series-s4e9,63013.69670,llorenzo,mle_bench
playground-series-s4e9,63021.03400,Dvachewski,mle_bench
playground-series-s4e9,63028.69429,Robert Hatch,mle_bench
playground-series-s4e9,63031.66338,maria nadeem,mle_bench
playground-series-s4e9,63033.44036,Lukas Kreisköther,mle_bench
playground-series-s4e9,63036.09794,LuminousC,mle_bench
playground-series-s4e9,63037.32691,Akmal Azzam o'g'li,mle_bench
playground-series-s4e9,63038.04866,!!!!,mle_bench
playground-series-s4e9,63038.05051,Vladimir Iokar,mle_bench
playground-series-s4e9,63038.05051,MLB- 중고차,mle_bench
playground-series-s4e9,63038.05051,A.Ishibashi,mle_bench
playground-series-s4e9,63038.05051,HAFIZ MUHAMMAD IMRAN KHAN,mle_bench
playground-series-s4e9,63038.18594,Jaesol Shin,mle_bench
playground-series-s4e10,0.96938,Hardy Xu,mle_bench
playground-series-s4e10,0.96913,OMID BAGHCHEH SARAEI,mle_bench
playground-series-s4e10,0.96902,nadavcherry,mle_bench
playground-series-s4e10,0.96902,Ravi Ramakrishnan,mle_bench
playground-series-s4e10,0.96902,max hu,mle_bench
playground-series-s4e10,0.96902,Mi1k7,mle_bench
playground-series-s4e10,0.96901,kailai,mle_bench
playground-series-s4e10,0.96900,Mahdi Ravaghi,mle_bench
playground-series-s4e10,0.96900,Martynov Andrey,mle_bench
playground-series-s4e10,0.96900,aldparis,mle_bench
playground-series-s4e10,0.96899,Yunbase Framework,mle_bench
playground-series-s4e10,0.96899,Backpacker,mle_bench
playground-series-s4e10,0.96899,Erdem Erzurumlu,mle_bench
playground-series-s4e10,0.96899,Shivam Sourav,mle_bench
playground-series-s4e10,0.96899,kuoch0913,mle_bench
playground-series-s4e10,0.96899,SeungYong Lee,mle_bench
playground-series-s4e10,0.96899,Harshvardhan21,mle_bench
playground-series-s4e10,0.96899,Turbo #2,mle_bench
playground-series-s4e10,0.96899,Turphh,mle_bench
playground-series-s4e10,0.96897,SCRIPTCHEF,mle_bench
